Client_ID,Applied,Approved
102336,2.0,2
104840,3.0,0
105049,0.0,0
113690,4.0,2
104858,3.0,3
101449,3.0,2
107229,2.0,2
111915,4.0,3
105347,2.0,2
114094,4.0,2
105492,4.0,3
121436,3.0,3
100996,0.0,0
119730,1.0,1
105512,4.0,1
116887,2.0,2
115865,0.0,0
106825,0.0,0
115447,3.0,2
124122,2.0,1
109302,1.0,1
112331,1.0,1
117191,1.0,1
110257,1.0,1
108543,3.0,0
116426,1.0,1
106107,0.0,0
120403,2.0,2
113394,3.0,2
111062,3.0,3
103427,1.0,1
122846,3.0,2
109329,3.0,1
104860,4.0,4
105942,1.0,1
109776,4.0,3
101469,3.0,3
112781,3.0,0
100913,4.0,4
108924,4.0,0
121963,4.0,1
101478,1.0,1
101359,4.0,0
120573,4.0,1
101320,2.0,2
117368,1.0,1
124328,1.0,1
108112,4.0,1
123590,1.0,1
113364,3.0,1
122182,1.0,1
122297,4.0,1
114867,1.0,1
113097,1.0,1
114210,4.0,1
112685,4.0,4
103680,1.0,1
106491,3.0,0
122378,0.0,0
113942,3.0,2
116243,2.0,0
107813,0.0,0
119585,4.0,2
100533,2.0,1
106624,2.0,2
101125,0.0,0
116172,2.0,2
113400,4.0,0
102997,4.0,4
120682,1.0,0
115915,0.0,0
112104,0.0,0
107251,2.0,0
113941,3.0,2
104913,0.0,0
109009,4.0,3
105300,0.0,0
105922,0.0,0
116500,1.0,1
120351,0.0,0
113332,4.0,1
100939,3.0,3
104268,3.0,1
123779,2.0,1
108457,2.0,1
101421,0.0,0
114934,1.0,1
103409,3.0,3
101881,3.0,2
118193,3.0,1
100833,4.0,1
106833,1.0,1
124546,4.0,1
118198,0.0,0
103741,4.0,4
108500,1.0,0
115204,0.0,0
117472,2.0,2
114429,2.0,2
101887,1.0,1
119358,4.0,4
103664,0.0,0
119663,3.0,0
108561,2.0,0
112623,4.0,3
111004,1.0,1
102230,3.0,3
120791,2.0,0
111862,3.0,1
119707,3.0,3
116878,4.0,3
115795,3.0,3
107360,0.0,0
108862,4.0,1
124661,3.0,3
101043,4.0,0
122391,2.0,2
103517,1.0,1
110838,1.0,1
120525,1.0,0
121348,0.0,0
110387,0.0,0
106159,2.0,2
119511,3.0,0
107498,4.0,3
114809,1.0,1
108494,2.0,1
114167,1.0,1
100278,2.0,2
102319,4.0,1
100679,1.0,1
107726,0.0,0
107440,2.0,1
103043,1.0,1
106337,0.0,0
107788,1.0,1
109085,4.0,0
115790,3.0,1
112451,0.0,0
124814,4.0,1
121578,3.0,3
109966,0.0,0
122263,1.0,0
121171,4.0,3
112946,0.0,0
124194,1.0,1
113193,1.0,1
118688,3.0,0
100577,1.0,1
113117,3.0,0
101714,2.0,1
103745,2.0,2
122919,4.0,0
101699,3.0,3
101627,0.0,0
118727,1.0,1
109699,0.0,0
122617,2.0,2
100083,4.0,3
110334,0.0,0
105317,1.0,1
108202,4.0,2
101119,3.0,3
106414,0.0,0
116686,3.0,0
116912,4.0,1
104936,4.0,4
113110,1.0,1
124737,0.0,0
102036,4.0,1
110858,4.0,4
108166,2.0,2
105441,3.0,1
122886,2.0,2
121523,1.0,1
123133,4.0,0
112281,0.0,0
113616,0.0,0
121493,0.0,0
113894,4.0,3
110659,3.0,0
101943,0.0,0
108384,2.0,2
114503,1.0,1
120721,4.0,0
119939,4.0,4
107857,0.0,0
119871,4.0,1
112373,1.0,1
110298,2.0,2
120921,0.0,0
119387,1.0,1
109785,3.0,3
102503,4.0,0
100318,2.0,0
120146,2.0,2
123606,3.0,0
121744,0.0,0
109426,2.0,0
116610,1.0,1
111177,0.0,0
106502,1.0,1
113516,2.0,1
108583,2.0,2
114463,1.0,1
101545,1.0,1
122030,3.0,0
114169,1.0,1
120044,2.0,1
120285,4.0,2
107744,2.0,2
106670,4.0,0
100387,0.0,0
109513,0.0,0
111766,4.0,2
124607,0.0,0
123397,1.0,1
124920,2.0,2
102551,2.0,2
113033,3.0,3
100432,0.0,0
105566,3.0,1
115968,1.0,0
117081,3.0,1
110233,1.0,0
101106,3.0,2
119461,1.0,0
124757,0.0,0
122358,2.0,2
115858,3.0,1
110809,1.0,1
107690,4.0,1
113805,3.0,0
124362,4.0,2
104467,3.0,3
110791,0.0,0
102810,1.0,1
105178,3.0,1
116128,3.0,3
112436,1.0,1
121276,4.0,3
109266,0.0,0
115562,4.0,1
119361,4.0,0
119757,0.0,0
111059,0.0,0
106456,3.0,0
114564,3.0,3
121964,0.0,0
101342,1.0,1
103213,3.0,3
114772,0.0,0
117212,3.0,3
117764,4.0,3
100602,3.0,2
108335,3.0,3
111512,2.0,2
116049,0.0,0
101525,4.0,2
118563,3.0,1
102675,0.0,0
103000,4.0,2
105646,3.0,1
121269,1.0,0
106261,1.0,1
115371,4.0,3
118249,4.0,3
115013,4.0,0
115624,2.0,2
123320,1.0,1
121795,3.0,0
122983,2.0,2
106921,3.0,0
111857,3.0,1
117778,4.0,4
121226,1.0,1
124671,3.0,2
101799,0.0,0
106298,3.0,2
124118,4.0,3
120303,2.0,2
114458,3.0,1
123587,1.0,0
122272,3.0,0
116854,3.0,1
124451,2.0,2
119655,1.0,0
112815,0.0,0
102211,4.0,4
101073,2.0,2
111281,2.0,2
122872,2.0,2
105545,4.0,3
108922,1.0,1
112340,0.0,0
113914,2.0,0
115645,1.0,1
109321,4.0,3
104788,1.0,1
101267,0.0,0
114219,4.0,0
124204,1.0,1
107577,2.0,2
114674,1.0,1
110993,2.0,0
122787,1.0,0
112753,4.0,4
114249,1.0,1
117684,3.0,2
123714,3.0,3
101937,0.0,0
115985,2.0,2
123670,0.0,0
101781,4.0,3
119011,0.0,0
108127,0.0,0
120275,3.0,3
123202,0.0,0
104655,0.0,0
109770,4.0,4
118617,0.0,0
122974,3.0,2
113311,3.0,2
105878,1.0,1
100659,3.0,1
101226,2.0,0
115224,4.0,2
119991,4.0,4
102103,2.0,2
100134,4.0,2
104299,1.0,1
104040,2.0,2
112379,3.0,3
112318,3.0,1
109069,3.0,3
123785,4.0,4
114919,4.0,3
124460,3.0,2
110874,0.0,0
123755,1.0,1
122486,3.0,3
119241,2.0,2
121636,3.0,3
108231,3.0,0
103430,4.0,0
103869,2.0,2
116483,2.0,2
113551,1.0,1
101417,1.0,0
116156,4.0,4
111222,4.0,1
114247,0.0,0
116469,4.0,1
114360,3.0,3
103635,3.0,3
114286,4.0,4
118780,2.0,0
105243,1.0,0
120286,0.0,0
104318,0.0,0
111730,1.0,0
108155,3.0,0
106467,4.0,0
117967,3.0,2
110939,1.0,0
108372,0.0,0
112895,0.0,0
110743,0.0,0
123192,1.0,1
113243,4.0,2
105987,0.0,0
124994,3.0,3
102556,2.0,0
107434,2.0,1
109546,0.0,0
120871,2.0,0
108193,3.0,1
118415,3.0,2
122014,4.0,2
111715,2.0,2
113898,3.0,3
110663,2.0,2
124321,2.0,2
100811,3.0,3
103621,2.0,0
100508,3.0,3
117941,4.0,1
114306,2.0,2
116035,3.0,1
120519,0.0,0
103109,4.0,1
119791,4.0,1
114020,2.0,2
123582,3.0,3
113417,4.0,4
119026,1.0,0
113469,2.0,1
111785,1.0,1
114681,3.0,1
123521,1.0,1
115469,0.0,0
112470,3.0,3
119830,2.0,2
113065,2.0,2
111971,1.0,1
109202,2.0,2
106526,3.0,3
112540,2.0,1
123414,1.0,1
103354,3.0,1
114468,4.0,0
113495,0.0,0
119325,2.0,2
104013,0.0,0
113219,1.0,1
103087,2.0,2
106322,2.0,0
124538,2.0,2
103591,3.0,2
110373,2.0,2
122747,1.0,0
110573,1.0,0
104499,1.0,1
118739,0.0,0
121623,1.0,1
120867,1.0,1
121552,3.0,1
116603,0.0,0
122092,4.0,3
106360,0.0,0
113186,4.0,4
123618,1.0,1
103407,1.0,1
114093,0.0,0
116020,4.0,0
116982,4.0,4
110417,1.0,1
111255,0.0,0
123575,0.0,0
102788,4.0,0
120105,0.0,0
101237,4.0,4
110931,4.0,1
114175,3.0,0
123936,2.0,2
110526,2.0,2
103390,3.0,3
117900,0.0,0
114123,0.0,0
117626,0.0,0
106118,0.0,0
100011,4.0,4
120043,4.0,0
117116,2.0,0
124126,2.0,1
106421,0.0,0
109882,3.0,0
108888,1.0,1
103214,2.0,0
118880,0.0,0
114485,2.0,2
123910,3.0,0
116605,4.0,1
111759,3.0,3
124033,0.0,0
114632,0.0,0
101829,3.0,2
114722,4.0,0
107902,1.0,1
102770,4.0,1
115759,3.0,3
115481,4.0,2
105259,0.0,0
100646,0.0,0
110570,3.0,2
100600,1.0,1
114694,3.0,3
117575,1.0,1
119272,2.0,2
106119,4.0,4
114855,0.0,0
114955,4.0,2
112788,1.0,1
124766,0.0,0
106202,0.0,0
105979,3.0,2
107125,4.0,4
104773,3.0,1
110026,0.0,0
100950,4.0,3
108814,0.0,0
113251,3.0,1
119453,2.0,1
106362,4.0,0
112586,4.0,1
113917,2.0,2
112097,4.0,3
103870,3.0,3
113833,0.0,0
111500,1.0,0
122510,3.0,1
112218,1.0,1
111820,3.0,0
124346,0.0,0
104353,4.0,3
121626,0.0,0
124718,0.0,0
110476,1.0,0
116613,2.0,2
120091,3.0,3
122859,2.0,1
121893,3.0,3
116313,2.0,0
100896,3.0,3
110098,1.0,1
106745,2.0,2
101721,4.0,1
105590,1.0,1
101108,0.0,0
114602,0.0,0
103076,0.0,0
104437,3.0,1
106120,1.0,1
113890,4.0,1
123733,3.0,0
124554,0.0,0
106439,3.0,0
115329,2.0,2
120652,3.0,2
107213,1.0,1
123301,2.0,2
119034,3.0,1
103489,3.0,1
120382,4.0,4
116819,0.0,0
124887,3.0,3
100906,0.0,0
100340,2.0,2
123389,4.0,1
109708,4.0,0
121713,4.0,3
118495,3.0,2
122546,1.0,1
121180,4.0,1
109435,4.0,4
118831,2.0,0
116861,2.0,2
108382,4.0,4
117492,3.0,0
115042,0.0,0
113784,4.0,0
114812,3.0,2
115426,4.0,4
117504,3.0,2
104054,4.0,0
114206,2.0,1
100598,3.0,3
106194,2.0,2
122161,0.0,0
111574,0.0,0
107317,2.0,0
118639,4.0,4
108608,1.0,1
112305,3.0,0
124065,3.0,2
121926,0.0,0
100258,4.0,4
123408,0.0,0
100064,1.0,1
121621,1.0,0
105568,3.0,0
120801,1.0,1
115869,0.0,0
113719,3.0,0
104183,3.0,2
109751,3.0,3
100859,0.0,0
119854,1.0,0
107325,1.0,1
101199,1.0,1
118289,4.0,4
119258,4.0,4
101917,1.0,1
103762,0.0,0
108873,3.0,2
109056,4.0,3
121454,4.0,1
119135,1.0,0
104062,4.0,2
111729,3.0,3
106710,2.0,2
124246,0.0,0
120658,2.0,2
111928,2.0,2
118778,4.0,2
112551,1.0,1
123677,3.0,0
115698,3.0,0
121285,1.0,1
103262,0.0,0
106965,2.0,0
106638,3.0,0
123562,4.0,4
119638,2.0,1
100375,1.0,1
105488,0.0,0
122914,4.0,3
120755,4.0,1
100761,1.0,1
114414,3.0,0
113623,4.0,0
123038,1.0,1
123612,1.0,1
110019,2.0,2
116787,1.0,1
121004,0.0,0
111515,1.0,1
113340,3.0,3
115939,3.0,3
120993,3.0,3
102970,4.0,2
115275,4.0,2
121653,,4
104075,4.0,4
102156,4.0,4
100868,4.0,0
113058,3.0,3
101683,2.0,0
109193,1.0,1
114806,0.0,0
116785,1.0,1
100777,1.0,0
105796,0.0,0
115006,4.0,2
119065,3.0,1
124148,4.0,1
110964,0.0,0
101158,3.0,3
122273,3.0,3
115601,3.0,0
112775,0.0,0
123177,3.0,1
113013,3.0,2
123514,2.0,2
106368,1.0,1
118744,1.0,0
120726,2.0,0
112223,1.0,1
100982,1.0,1
119265,4.0,3
122496,0.0,0
113538,3.0,2
116858,3.0,3
120549,0.0,0
110493,2.0,0
124010,0.0,0
104483,4.0,2
116753,3.0,2
114438,0.0,0
100557,2.0,1
111950,4.0,4
106018,0.0,0
123986,0.0,0
124780,4.0,0
122828,4.0,1
104303,2.0,0
121020,1.0,1
116271,3.0,1
104897,4.0,4
118001,0.0,0
119949,0.0,0
107384,2.0,1
113179,2.0,2
123404,0.0,0
111916,0.0,0
108142,1.0,0
107499,3.0,3
123390,2.0,0
109051,4.0,1
117247,1.0,1
123737,4.0,1
104265,1.0,1
102244,4.0,2
121449,3.0,1
103341,4.0,2
108727,4.0,1
114836,3.0,3
118848,2.0,2
101250,2.0,0
100069,0.0,0
109408,0.0,0
109278,2.0,2
110472,1.0,1
107024,2.0,2
100252,4.0,1
120085,0.0,0
112043,3.0,3
108670,3.0,3
102391,0.0,0
106177,4.0,3
122931,2.0,2
119695,0.0,0
109269,1.0,0
110605,2.0,2
101474,0.0,0
112590,1.0,0
120252,1.0,1
122331,2.0,2
113664,2.0,0
117371,1.0,1
100750,2.0,2
116454,1.0,1
100845,4.0,1
109394,4.0,1
110093,4.0,4
113765,4.0,0
103793,1.0,1
116367,3.0,3
101027,3.0,3
109918,3.0,1
120949,0.0,0
103586,2.0,2
103240,4.0,2
113242,1.0,1
108512,0.0,0
100274,0.0,0
112054,2.0,2
113969,1.0,1
113756,3.0,2
117199,1.0,0
101213,0.0,0
105900,4.0,1
116985,3.0,1
121890,2.0,2
117616,2.0,2
116133,4.0,1
122849,4.0,4
106411,0.0,0
109554,2.0,1
115825,4.0,2
108679,1.0,1
105138,3.0,0
109971,1.0,1
113786,2.0,2
110919,1.0,1
105420,0.0,0
119952,2.0,1
109346,3.0,1
114431,2.0,1
106440,2.0,2
115084,0.0,0
113241,3.0,2
102225,4.0,2
108299,4.0,4
115799,4.0,2
122746,1.0,1
117428,2.0,2
101066,4.0,2
121357,3.0,3
112571,3.0,2
113761,4.0,2
110678,1.0,1
110004,4.0,3
113234,4.0,0
107302,1.0,1
124473,3.0,0
121014,4.0,2
121166,2.0,0
103798,4.0,4
104077,1.0,1
123046,0.0,0
112021,0.0,0
114724,3.0,3
105907,3.0,1
120886,0.0,0
124387,3.0,3
106164,2.0,2
106097,2.0,2
100627,3.0,0
106703,2.0,0
124827,1.0,1
117009,1.0,1
117107,0.0,0
124002,2.0,2
121679,0.0,0
110315,1.0,1
109020,4.0,0
117457,0.0,0
103569,1.0,1
109325,3.0,2
113503,3.0,2
109723,1.0,0
111614,3.0,1
108930,1.0,1
106824,3.0,3
109717,4.0,1
123057,1.0,0
119736,1.0,1
121207,0.0,0
122642,4.0,2
115582,3.0,3
108347,2.0,0
119232,2.0,0
119896,1.0,1
103001,0.0,0
115705,1.0,1
119518,1.0,1
111833,3.0,1
120656,2.0,1
109461,3.0,2
112075,0.0,0
107240,1.0,1
124979,3.0,2
106068,4.0,2
124433,4.0,4
113457,1.0,1
109615,4.0,4
117870,2.0,2
105220,3.0,1
110702,3.0,1
101000,3.0,2
115671,4.0,4
104216,3.0,1
117465,4.0,0
102981,2.0,0
115553,3.0,0
107583,4.0,3
100556,2.0,2
113560,3.0,1
124319,4.0,4
120177,0.0,0
107428,3.0,2
108578,4.0,0
116711,0.0,0
124808,0.0,0
103641,2.0,2
104463,3.0,0
103805,1.0,0
104203,3.0,0
124555,2.0,0
113027,4.0,0
120960,4.0,1
114240,1.0,0
100687,1.0,1
111532,2.0,1
121934,3.0,1
104505,0.0,0
114166,3.0,3
105427,0.0,0
108624,2.0,2
109636,1.0,1
113578,3.0,3
105910,2.0,0
106200,4.0,2
112371,4.0,2
123424,0.0,0
102863,0.0,0
109830,4.0,3
110364,3.0,3
115883,1.0,1
118203,2.0,1
106204,2.0,2
108333,4.0,1
122304,4.0,1
115070,4.0,4
100481,1.0,0
114817,2.0,2
101572,0.0,0
113737,2.0,2
103519,4.0,3
105763,4.0,1
105502,1.0,0
121921,2.0,2
102711,1.0,1
100594,1.0,1
109829,0.0,0
101052,1.0,1
119718,4.0,0
105140,3.0,2
108116,1.0,1
110507,1.0,0
122471,3.0,3
102637,4.0,0
100229,2.0,2
119656,1.0,1
118947,2.0,2
113281,1.0,1
106559,4.0,2
110759,4.0,0
108003,2.0,2
109948,3.0,3
112934,3.0,1
106575,0.0,0
117490,3.0,2
124430,1.0,1
105975,3.0,3
104263,0.0,0
122805,4.0,1
123515,1.0,1
111320,3.0,3
120881,0.0,0
102186,4.0,2
122876,4.0,3
122000,1.0,0
116811,4.0,1
116589,3.0,3
113396,0.0,0
106288,1.0,1
109205,0.0,0
106927,4.0,2
119697,2.0,2
122242,3.0,3
124744,4.0,3
110009,4.0,4
113040,1.0,1
102887,2.0,1
123974,1.0,1
104649,1.0,1
110488,4.0,0
103491,4.0,1
109662,2.0,2
103941,0.0,0
104836,3.0,3
116217,1.0,1
119754,4.0,4
113003,2.0,2
100108,1.0,1
117289,4.0,1
108748,0.0,0
124885,1.0,1
111688,0.0,0
107084,3.0,0
112483,4.0,4
114443,4.0,0
104706,1.0,1
118241,0.0,0
120348,4.0,3
108466,3.0,2
102561,0.0,0
107397,4.0,3
116614,4.0,3
110983,4.0,2
102325,3.0,1
102616,3.0,1
105365,4.0,3
105075,4.0,3
102524,3.0,0
114497,0.0,0
112268,1.0,1
101486,2.0,0
101666,4.0,4
110594,0.0,0
120594,3.0,0
111924,4.0,0
124570,0.0,0
105534,1.0,1
123006,3.0,2
109126,1.0,1
106143,4.0,2
112600,2.0,2
101333,2.0,2
113107,1.0,1
103986,4.0,4
110957,0.0,0
118777,1.0,1
115699,4.0,4
101646,4.0,0
102978,2.0,2
101625,0.0,0
123305,1.0,0
104747,2.0,2
124203,3.0,3
112718,1.0,1
108929,1.0,1
122655,0.0,0
122982,2.0,2
105659,3.0,3
105749,3.0,1
109809,4.0,2
100070,4.0,1
119731,2.0,2
103823,4.0,0
112777,4.0,4
104713,1.0,1
123034,3.0,3
109022,0.0,0
112669,2.0,0
118456,3.0,2
120420,4.0,2
117601,2.0,1
107789,4.0,3
123947,3.0,3
108698,4.0,2
113345,1.0,1
124821,1.0,1
123413,0.0,0
107355,4.0,1
109850,1.0,0
106982,0.0,0
115667,0.0,0
114050,4.0,3
121009,0.0,0
120643,1.0,1
124625,0.0,0
110792,2.0,2
101069,1.0,1
121364,1.0,0
114943,2.0,2
116058,2.0,0
116013,0.0,0
106172,3.0,3
123718,0.0,0
100836,4.0,4
115930,4.0,2
107006,3.0,2
123041,0.0,0
106095,3.0,0
120812,2.0,2
112057,0.0,0
100378,3.0,3
107571,2.0,2
102441,0.0,0
107465,1.0,1
114338,2.0,2
102009,0.0,0
107937,1.0,0
100593,2.0,2
124926,1.0,1
123126,4.0,4
118217,2.0,2
105217,3.0,1
102363,3.0,3
107686,0.0,0
122404,1.0,1
109140,0.0,0
106804,1.0,1
120900,4.0,2
121528,0.0,0
121244,2.0,0
118565,3.0,3
124091,0.0,0
114105,4.0,4
116502,2.0,1
113222,0.0,0
103173,0.0,0
104207,0.0,0
109097,2.0,0
113530,2.0,0
117270,2.0,2
102732,0.0,0
122578,4.0,3
116840,3.0,0
108273,2.0,2
123880,1.0,1
105682,4.0,0
116987,4.0,0
109433,1.0,1
114627,3.0,3
121421,3.0,2
106691,2.0,2
122909,1.0,1
117450,0.0,0
114651,3.0,3
101910,3.0,1
105681,1.0,1
122544,3.0,2
110973,1.0,1
113806,2.0,2
120473,0.0,0
124339,1.0,1
108838,2.0,0
102656,0.0,0
107988,3.0,3
113593,1.0,1
113115,4.0,0
119727,4.0,3
115177,1.0,1
116662,2.0,0
123855,2.0,2
108425,1.0,0
123927,1.0,0
119562,4.0,3
109416,0.0,0
114085,3.0,3
124798,1.0,1
100035,3.0,1
119283,1.0,1
114371,2.0,2
114679,4.0,2
111748,1.0,1
113357,2.0,1
124651,1.0,0
111691,3.0,0
100591,1.0,1
104938,2.0,1
121842,3.0,1
118757,4.0,1
120342,0.0,0
101097,3.0,0
110772,1.0,1
111991,0.0,0
115714,2.0,2
111647,3.0,3
106864,0.0,0
121195,3.0,2
115760,1.0,1
105402,4.0,2
122602,2.0,2
120353,4.0,2
119703,1.0,1
108122,2.0,2
109263,3.0,1
101472,0.0,0
105193,2.0,2
112419,4.0,2
102491,3.0,3
108477,0.0,0
111003,1.0,1
106821,2.0,2
113081,4.0,3
111964,1.0,1
106267,3.0,3
106794,0.0,0
106318,3.0,1
112060,3.0,3
106611,2.0,2
106706,3.0,0
105412,1.0,1
120376,3.0,3
120929,2.0,2
106817,0.0,0
118840,3.0,3
113130,3.0,0
116505,2.0,2
109411,0.0,0
107300,3.0,2
101141,0.0,0
118600,,1
118263,3.0,3
110622,1.0,1
100911,1.0,1
119266,1.0,1
124255,1.0,1
110144,0.0,0
112124,4.0,0
120288,3.0,2
109520,4.0,2
121828,3.0,0
120237,0.0,0
112226,0.0,0
124742,0.0,0
118116,0.0,0
102904,3.0,3
124991,4.0,4
108774,4.0,4
124712,2.0,2
114189,3.0,0
123769,2.0,2
118284,0.0,0
106629,4.0,3
103429,3.0,2
115586,2.0,2
107954,0.0,0
118141,1.0,1
107530,0.0,0
105990,1.0,1
108185,2.0,2
117046,3.0,2
113526,4.0,3
113052,2.0,2
100373,4.0,4
111674,3.0,2
123860,4.0,0
120354,1.0,1
121751,1.0,1
107322,,0
111783,0.0,0
103533,3.0,3
108459,0.0,0
104793,4.0,3
103713,4.0,2
113751,4.0,0
116906,1.0,1
102425,4.0,4
110225,1.0,1
114608,3.0,2
105331,1.0,0
110548,2.0,2
105393,2.0,0
103613,0.0,0
108730,0.0,0
112717,2.0,2
114000,1.0,1
124562,0.0,0
114259,4.0,2
114088,1.0,0
121427,0.0,0
105057,1.0,1
105898,4.0,1
105915,1.0,1
118466,1.0,1
121611,3.0,3
101075,2.0,2
121507,3.0,2
107290,1.0,1
118009,,0
113315,3.0,1
105389,3.0,3
123212,2.0,2
101833,3.0,3
122069,3.0,1
110853,4.0,2
110825,3.0,2
122200,3.0,3
120188,1.0,1
100078,0.0,0
122537,4.0,4
119645,2.0,2
113857,4.0,0
109670,4.0,1
114256,0.0,0
103658,1.0,1
105120,1.0,1
101519,0.0,0
118957,0.0,0
121564,2.0,2
100804,4.0,0
112172,4.0,4
104240,1.0,1
107886,2.0,2
115897,1.0,1
121731,3.0,1
109481,0.0,0
109763,3.0,2
122815,2.0,2
114857,2.0,0
106975,2.0,2
106920,1.0,1
106879,1.0,1
108573,2.0,2
109148,4.0,3
112431,1.0,1
100103,4.0,2
114439,3.0,3
110325,3.0,2
121931,3.0,1
120471,1.0,1
103297,1.0,1
111683,0.0,0
102198,2.0,2
120334,0.0,0
118476,3.0,1
115061,2.0,2
110767,1.0,1
117602,4.0,2
118666,3.0,1
120284,1.0,0
112531,0.0,0
116246,0.0,0
101935,0.0,0
118459,1.0,0
113624,4.0,2
108715,3.0,3
118634,0.0,0
114012,3.0,0
120100,1.0,1
107507,2.0,0
121198,4.0,1
114641,4.0,1
115986,1.0,1
103124,0.0,0
107417,2.0,1
105130,0.0,0
115164,2.0,2
111629,4.0,0
114350,0.0,0
122779,3.0,3
108569,3.0,0
121948,1.0,1
123465,1.0,1
105675,3.0,3
119340,2.0,0
110264,3.0,1
100184,0.0,0
108793,3.0,2
114230,1.0,1
110837,1.0,0
120350,0.0,0
114994,3.0,2
124208,0.0,0
111273,1.0,1
117090,1.0,0
105724,3.0,0
111470,0.0,0
111587,2.0,2
100440,4.0,0
102113,4.0,0
109695,1.0,1
115350,3.0,0
120934,4.0,3
121067,3.0,2
101294,3.0,2
118248,1.0,0
124394,3.0,0
108518,1.0,1
111204,0.0,0
104703,1.0,1
114297,3.0,2
103289,2.0,0
122247,1.0,1
120860,2.0,2
102245,2.0,2
123065,4.0,1
100297,0.0,0
108898,0.0,0
109567,0.0,0
102791,3.0,3
102888,4.0,4
104312,4.0,1
105452,1.0,0
111752,1.0,1
107367,3.0,3
108269,3.0,1
120325,1.0,1
120163,4.0,4
101172,3.0,2
107573,3.0,3
105820,2.0,2
114388,4.0,4
101919,0.0,0
116327,1.0,1
109445,4.0,1
108353,1.0,1
111035,1.0,1
118749,0.0,0
105540,0.0,0
116643,3.0,0
113312,3.0,1
116939,2.0,0
108743,1.0,1
104231,2.0,2
115378,3.0,3
109095,4.0,1
114574,4.0,1
100417,1.0,1
102562,0.0,0
115300,0.0,0
116331,1.0,1
107678,3.0,3
123632,4.0,2
113581,3.0,0
106807,4.0,0
108390,0.0,0
118821,4.0,4
120602,0.0,0
117735,3.0,3
112594,4.0,0
116522,3.0,3
100402,3.0,0
117239,3.0,3
109652,4.0,2
112613,3.0,0
113767,0.0,0
124882,3.0,1
124182,3.0,1
121275,1.0,1
113938,2.0,2
108599,2.0,0
114115,1.0,1
123689,0.0,0
110753,2.0,2
112356,0.0,0
118885,2.0,2
101970,0.0,0
109668,1.0,1
102679,1.0,0
119869,3.0,1
108673,3.0,3
115334,3.0,1
117168,3.0,0
121301,4.0,3
123346,1.0,1
104743,2.0,1
117288,3.0,1
109623,0.0,0
115149,1.0,1
114223,4.0,4
102753,3.0,3
103481,1.0,1
123259,4.0,4
120905,3.0,0
116103,4.0,0
100522,0.0,0
108035,2.0,2
123697,1.0,1
119809,4.0,2
103873,4.0,2
100632,1.0,1
101676,3.0,2
114126,0.0,0
114045,1.0,1
122281,0.0,0
119888,2.0,2
101410,1.0,1
107904,2.0,0
108021,3.0,3
117146,0.0,0
107501,3.0,3
105224,0.0,0
120714,4.0,3
107252,3.0,0
101296,3.0,1
102292,1.0,1
106215,4.0,2
100975,0.0,0
116910,2.0,2
115543,2.0,2
101240,0.0,0
108100,4.0,3
113493,2.0,2
103695,3.0,1
117688,4.0,2
102031,3.0,3
105093,3.0,0
103237,2.0,1
100847,0.0,0
105650,2.0,2
107114,1.0,0
111815,2.0,2
109810,1.0,1
103242,0.0,0
116772,0.0,0
104344,0.0,0
100551,4.0,4
111720,2.0,0
110312,1.0,1
105741,3.0,2
115684,1.0,1
123267,2.0,2
100653,4.0,4
103525,3.0,2
114666,3.0,2
102919,0.0,0
114268,4.0,1
117430,3.0,2
121380,2.0,1
111553,0.0,0
113129,0.0,0
123688,4.0,3
111840,3.0,1
110161,4.0,1
102253,2.0,2
121947,2.0,2
115888,0.0,0
112655,1.0,1
112300,3.0,2
108690,1.0,0
108963,0.0,0
124416,2.0,2
123442,2.0,2
122577,1.0,1
116670,2.0,1
114074,2.0,1
106234,0.0,0
108186,3.0,0
112987,4.0,3
120004,0.0,0
120051,4.0,1
116429,3.0,1
112310,1.0,1
102313,2.0,2
104026,2.0,2
113216,4.0,1
100443,2.0,0
109393,4.0,2
110736,1.0,1
123788,2.0,0
121440,4.0,4
123649,2.0,2
115271,1.0,0
119288,4.0,2
117481,2.0,1
108199,4.0,2
110167,0.0,0
114161,2.0,1
104168,1.0,0
119270,1.0,0
103255,0.0,0
104523,4.0,3
111771,4.0,4
100342,3.0,0
111622,1.0,1
101664,3.0,1
114496,4.0,2
109725,0.0,0
120062,4.0,2
110288,3.0,3
103514,4.0,4
112971,0.0,0
113090,2.0,2
116771,2.0,1
113966,0.0,0
101669,4.0,0
124129,2.0,2
119441,3.0,3
104441,0.0,0
112396,4.0,1
106150,2.0,1
103194,1.0,1
103216,0.0,0
117442,4.0,4
112598,1.0,0
119853,0.0,0
123486,2.0,2
100930,3.0,1
121616,2.0,1
117306,2.0,2
121866,1.0,1
101092,1.0,1
121806,3.0,1
124218,3.0,3
103781,1.0,0
111701,3.0,3
107391,2.0,0
121957,4.0,1
105606,1.0,1
119527,1.0,1
108566,4.0,1
108076,3.0,0
124050,4.0,4
117434,3.0,0
105533,1.0,1
123687,0.0,0
119965,4.0,4
118069,0.0,0
101996,3.0,2
107603,1.0,1
121208,4.0,4
101584,3.0,0
100758,0.0,0
119369,0.0,0
106155,1.0,1
118955,2.0,2
120390,2.0,1
108489,4.0,4
123991,1.0,1
103790,2.0,2
112857,0.0,0
103526,0.0,0
107159,0.0,0
111140,4.0,4
104765,4.0,4
119416,1.0,1
104057,3.0,2
103059,3.0,2
